Invoice Date,Invoice Number,Sku,Asin,Item Description,Quantity,Invoice Amount,Transaction Type,Ship To City,transaction_type,revenue_calc,shipping_loss_calc,units_sold_calc,needs_estimation,month_tag
2025-07-02,BOM7-736,GP10_ONEX4_STARTRC,B0DDXP86FQ,yantralay x Startr c Carrying Case for Insta 360 X4 X5  Portable PU Storage Protective Bag Travel Case for Insta 360 X4 X5 Accessories with Large Capa,1,1637.0,Shipment,Noida,Shipment,1637.0,0.0,1,False,
2025-07-02,PNQ3-338,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Go Pro Hero 13 12 11 10 9 Insta 360 X3 DJ I Action 3 Action Camera Accessories,1,1851.0,Shipment,PIMPRI CHINCHWAD,Shipment,1851.0,0.0,1,False,
2025-07-02,BOM7-737,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   All O,2,2582.0,Shipment,CHENNAI,Shipment,2582.0,0.0,2,False,
2025-07-01,IN-143,GP48-L,B0FDX3LQT2,nan,1,0.0,Cancel,KOLHAPUR,Cancel,0.0,0.0,0,False,
2025-07-02,BOM5-694,CADEN_K1-GREENN,B06XHF1FNB,Caden Cross Bag Triangle Carry Case for DSLR Sony Canon Rebel Powershot  Nikon Coolpix Kodah Olympus Pentax Sony with 1 Camera 2 Lens Tripod Green,1,2999.0,Shipment,PANIPAT,Shipment,2999.0,0.0,1,False,
2025-07-01,BOM7-734,GP10_OM7P_STARTRC,B0F2J6Z8WT,yantralay Osmo Mobile 7P Case Portable PU Shoulder Bag for DJI OM 7 Pro 7 Gimbal Stabilizer Travel Case for DJI Osmo Mobile 7 7P,1,1299.0,Shipment,HALOL,Shipment,1299.0,0.0,1,False,
2025-07-02,NAN,SGOLED2,B0FDQL7DFH,nan,1,0.0,Cancel,SHIRUR,Cancel,0.0,0.0,0,False,
2025-07-01,BOM7-733,GP10_OM7P_STARTRC,B0F2J6Z8WT,yantralay Osmo Mobile 7P Case Portable PU Shoulder Bag for DJI OM 7 Pro 7 Gimbal Stabilizer Travel Case for DJI Osmo Mobile 7 7P,1,1299.0,Shipment,AHMEDABAD,Shipment,1299.0,0.0,1,False,
2025-07-02,BOM5-695,INONEX4_COMBO1,B0DX1SWJXZ,yantralay Lens Guard for Insta360 X4   Tempered Glass   Scratch Resistant Protective Lens Cover   Insta360 X4 Camera Accessories   ONEX4 Combo Kit,1,1900.0,Shipment,BADLAPUR,Shipment,1900.0,0.0,1,False,
2025-07-02,PNQ3-339,GP47-L_TLSNK,B0BBVGXFZ2,Camera Bike Mount Motorcycle Handlebar Clamp Holder for GoPro Insta360 Accessories  TELESIN 360    Rotating Bicycle Cycling Attachment Accessory for,1,1849.0,Shipment,Pune,Shipment,1849.0,0.0,1,False,
2025-07-02,BOM5-696,ND_DJIFLIP_STARTRCN,B0DT1CVV7L,ND CPL Filter Set for DJI Flip Accessories ND16 ND64 ND128 CPL Drone Lens Filters Set  Multi Coated HD Optical Glass 4 Pack,1,2924.0,Shipment,PUNE,Shipment,2924.0,0.0,1,False,
2025-07-02,BOM5-697,PS10_OLEDCOMBO_YELLOW,B0DJFL8DBY,yantralay 4 in 1 Carrying Case Pouch with Protective Cover for Nintendo Switch OLED  Non Slip Soft Case Cover  Screen Protectors   Thumb Grips for Swi,1,1104.83,Shipment,AHMEDABAD,Shipment,1104.83,0.0,1,False,
2025-07-02,BOM5-699,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1349.0,Shipment,KALYAN,Shipment,1349.0,0.0,1,False,
2025-07-02,PNQ3-340,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,PUNE,Shipment,905.0,0.0,1,False,
2025-07-02,BOM5-698,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,597.0,Shipment,THANE,Shipment,597.0,0.0,1,False,
2025-07-02,BOM5-701,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,NAVI MUMBAI,Shipment,905.0,0.0,1,False,
2025-07-02,BOM5-702,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,2070.0,Shipment,RAJKOT,Shipment,2070.0,0.0,1,False,
2025-07-03,BOM7-741,GP28COMBO_X3N,B0BY8178B6,nan,1,0.0,Cancel,BHARUCH,Cancel,0.0,0.0,0,False,
2025-07-02,BOM5-704,ULANZI_MT-58,B0CNT53V16,Yantralay MT 58 Invisible Monopod for Insta 360 Camera Compatible with ONEX3 X2  ONE R ONER RS Insta Go3 Go2   All Other Insta   Action Cameras  MT 58,1,1709.0,Shipment,ERNAKULAM,Shipment,1709.0,0.0,1,False,
2025-07-02,BOM7-739,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,2070.0,Shipment,MOHALI,Shipment,2070.0,0.0,1,False,
2025-07-02,PNQ3-341,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,BHOPAL,Shipment,905.0,0.0,1,False,
2025-07-02,BOM5-703,GP46-M_GP46-S_GP25_150CMS,B0F99WWGGT,yantralay Motorcycle Handlebar Clamp Kit with Dual Clamp Mounts   Invisible Selfie Stick for Insta 360 X4 X3 X2 One RS GO 3   Bike Action Camera Mount,1,4445.0,Shipment,AHMEDABAD,Shipment,4445.0,0.0,1,False,
2025-07-03,BOM5-706,GP28COMBO1_H13,B0DHYCQR66,Yantralay Silicone Lanyard Sleeve Protective Cover   6PCS Tempered Glass Screen Guard with Silicone Lens Cover Compatible with GoPro Hero 9 Black Acti,1,646.0,Shipment,THANE,Shipment,646.0,0.0,1,False,
2025-07-03,BOM5-709,PS5_VERTICALSTAND,B0DGTZGCNQ,nan,1,0.0,Cancel,Ghaziabad,Cancel,0.0,0.0,0,False,
2025-07-02,IN-147,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,579.0,Shipment,Pune,Shipment,579.0,0.0,1,False,
2025-07-02,IN-144,GP48-L,B0FDX3LQT2,Yantralay Suction Jaw Clamp Mount Bracket with Ball Head of 360 Degree Rotation for Insta 360 X5 X4 X3,1,1399.0,Shipment,KOLHAPUR,Shipment,1399.0,0.0,1,False,
2025-07-02,IN-145,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,499.0,Shipment,SHIRUR,Shipment,499.0,0.0,1,False,
2025-07-03,BOM5-710,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,901.0,Shipment,OLD GOA,Shipment,901.0,0.0,1,False,
2025-07-03,BOM7-741,GP28COMBO_X3N,B0BY8178B6,PellKing Camera Protective Accessories Kit for Insta360 X3  Inst 360 X3 Bundle Include Lens Guard Silicone Protective Cover Screen Protectors Camera C,1,1120.0,Shipment,BHARUCH,Shipment,1120.0,0.0,1,False,
2025-07-03,BOM5-705,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,479.0,Shipment,Pimpri Chinchwad,Shipment,479.0,0.0,1,False,
2025-07-03,BOM7-742,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1349.0,Shipment,BULDANA,Shipment,1349.0,0.0,1,False,
2025-07-03,BOM5-707,LM17,B0D455L1MN,yantralay Folding Fingers Replacement Magnet Adapter Mount with 1 4 Tripod Connector Port Compatible with Go Pro Hero 13 12 11 11 Mini 10 9 8   Hero M,1,901.0,Shipment,NAVI MUMBAI,Shipment,901.0,0.0,1,False,
2025-07-02,BOM5-700,GP28COMBO1_H13,B0DHYCQR66,Yantralay Silicone Lanyard Sleeve Protective Cover   6PCS Tempered Glass Screen Guard with Silicone Lens Cover Compatible with GoPro Hero 9 Black Acti,1,646.0,Shipment,Ahmedabad,Shipment,646.0,0.0,1,False,
2025-07-03,PNQ3-344,CWATCUN_D132-LN,B0D8YFTJ5D,Cwatcun D132 Camera Backpack  Black2  Large  Camera Backpack,1,8999.0,Shipment,BENGALURU,Shipment,8999.0,0.0,1,False,
2025-07-03,BOM7-743,PS5_VERTICALSTAND,B0DGTZGCNQ,yantralay 2 in 1 Vertical Stand for PS 5   PS 5 Slim Consoles Non Slip Base Mount for PS 5 Accessories  for PS5   PS5 Slim Digital   Disc Version,1,899.0,Shipment,MUMBAI,Shipment,899.0,0.0,1,False,
2025-07-02,BOM7-740,GP47-MN,B09TYS55DM,Fotoleey Motorcycle Bike Mount for Insta360 X5 X3 X2 Ace Pro 2  Ace  One RS  Camera Bicycle Mount Handlebar Clamp Compatible with GoPro Hero 13  Hero,1,1499.0,Shipment,JAIPUR,Shipment,1499.0,0.0,1,False,
2025-07-03,BOM5-712,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,479.0,Shipment,MUMBAI,Shipment,479.0,0.0,1,False,
2025-07-03,PNQ3-342,PS2_YELLOW,B0BL1HQ3C4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,499.0,Shipment,PUNE,Shipment,499.0,0.0,1,False,
2025-07-03,PNQ3-343,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1349.0,Shipment,PUNE,Shipment,1349.0,0.0,1,False,
2025-07-01,BOM7-727,GP10_ONEX4_STARTRC,B0DDXP86FQ,yantralay x Startr c Carrying Case for Insta 360 X4 X5  Portable PU Storage Protective Bag Travel Case for Insta 360 X4 X5 Accessories with Large Capa,1,1679.0,Shipment,AHMEDABAD,Shipment,1679.0,0.0,1,False,
2025-07-01,BOM7-727,ACCHARGERONEX4_3_AMG,B0DWLH6MJ3,Yantralay x amagisn 3 Slot Battery Charger Compatible for Insta360 X4 Camera  Charging Dock for X4 Accessories,1,1499.0,Shipment,AHMEDABAD,Shipment,1499.0,0.0,1,False,
2025-07-03,BOM7-746,TR-S-BLACK_TARIONN,B09FK27T23,TARION Camera Sling Bag DSLR Sling Pack for Photographers with Waterproof Rain Cover Tripod Holder Sling Backpack Camera Bag Backpack Photography Slin,1,4999.0,Shipment,GURUGRAM,Shipment,4999.0,0.0,1,False,
2025-07-03,PNQ3-345,ND_AIR3_STARTRCN,B0CCV1PBY6,STARTRC ND Filters Set for DJI Air 3 Accessories 4Pack Filters  ND8  ND16  ND32  ND64   Aluminum Version,1,4679.0,Shipment,KOLKATA,Shipment,4679.0,0.0,1,False,
2025-07-03,BOM5-716,ACFRAMEOP3_STARTRCN,B0CR1C9243,STARTRC OSMO Pocket 3 360  Rotation Backpack Clip Mount Shoulder Strap Accessories for DJI Pocket 3 OSMO Pocket 3 Action Cameras,1,1710.11,Shipment,THANE,Shipment,1710.11,0.0,1,False,
2025-07-03,BOM5-711,GP47-L_TLSNK,B0BBVGXFZ2,Camera Bike Mount Motorcycle Handlebar Clamp Holder for GoPro Insta360 Accessories  TELESIN 360    Rotating Bicycle Cycling Attachment Accessory for,1,1849.0,Shipment,WALUJ MIDC,Shipment,1849.0,0.0,1,False,
2025-07-03,BOM5-708,CWATCUN_D129N,B0D8HTSVZH,Cwatcun Camera Backpack Hardshell for Photography  2 in1 Shockproof Camera Sling Bag  Waterproof Camera Case Crossbody with Tripod Holder  Rain Cover,1,4599.0,Shipment,Barpeta,Shipment,4599.0,0.0,1,False,
2025-07-02,BOM7-735,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1349.0,Shipment,PIMPRI CHINCHWAD,Shipment,1349.0,0.0,1,False,
2025-07-03,BOM5-718,ND_AIR3_STARTRCN,B0CCV1PBY6,STARTRC ND Filters Set for DJI Air 3 Accessories 4Pack Filters  ND8  ND16  ND32  ND64   Aluminum Version,1,4679.0,Shipment,DEHRADUN,Shipment,4679.0,0.0,1,False,
2025-07-03,BOM5-714,IN_MICMOUNT_X4,B0DZJQ8F1R,yantralay External Microphone Aluminium Mount Compatible with Insta 360 X4 X3 X2  Insta 360 Camera Accessories,1,1471.0,Shipment,Silvassa,Shipment,1471.0,0.0,1,False,
2025-07-03,BOM5-715,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,2070.0,Shipment,Mumbai,Shipment,2070.0,0.0,1,False,
2025-07-03,BOM5-719,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,464.63,Shipment,VASAI VIRAR,Shipment,464.63,0.0,1,False,
2025-07-03,BOM5-721,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,INDORE,Shipment,1308.53,0.0,1,False,
2025-07-02,BOM7-738,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,Vadodara,Shipment,905.0,0.0,1,False,
2025-07-03,BOM5-720,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,MUMBAI,Shipment,877.85,0.0,1,False,
2025-07-03,BOM7-747,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,THANE,Shipment,873.97,0.0,1,False,
2025-07-03,BOM7-748,GP46-M,B0F91GXT2N,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1701.38,Shipment,MUMBAI,Shipment,1701.38,0.0,1,False,
2025-07-03,BOM5-722,ULANZI_MT-58,B0CNT53V16,Yantralay MT 58 Invisible Monopod for Insta 360 Camera Compatible with ONEX3 X2  ONE R ONER RS Insta Go3 Go2   All Other Insta   Action Cameras  MT 58,1,1657.73,Shipment,MUMBAI,Shipment,1657.73,0.0,1,False,
2025-07-03,BOM5-713,ACFRAMEOP3_STARTRCN,B0CR1C9243,STARTRC OSMO Pocket 3 360  Rotation Backpack Clip Mount Shoulder Strap Accessories for DJI Pocket 3 OSMO Pocket 3 Action Cameras,1,1763.0,Shipment,MUMBAI,Shipment,1763.0,0.0,1,False,
2025-07-03,BOM7-745,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,2070.0,Shipment,AHMEDABAD,Shipment,2070.0,0.0,1,False,
2025-07-04,BOM5-724,GP28COMBO1_H13,B0DHYCQR66,Yantralay Silicone Lanyard Sleeve Protective Cover   6PCS Tempered Glass Screen Guard with Silicone Lens Cover Compatible with GoPro Hero 9 Black Acti,1,626.62,Shipment,Mumbai,Shipment,626.62,0.0,1,False,
2025-07-04,BOM7-749,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,MUMBAI,Shipment,1308.53,0.0,1,False,
2025-07-03,BOM5-723,GP100,B0723FF53T,yantralay 40 in 1 Action Camera Mount Kit for Hero 13 12 11 10 9 8 7 6 5 SJCAM  Osmo Action 3   4  Insta 360   More   with Selfie Monopod  Straps  Mou,1,1139.0,Shipment,TALIKOTA,Shipment,1139.0,0.0,1,False,
2025-07-04,BOM5-725,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,VADODARA,Shipment,1308.53,0.0,1,False,
2025-07-04,BOM5-727,ULANZI_MT-58,B0CNT53V16,Yantralay MT 58 Invisible Monopod for Insta 360 Camera Compatible with ONEX3 X2  ONE R ONER RS Insta Go3 Go2   All Other Insta   Action Cameras  MT 58,1,1657.73,Shipment,Bangalore,Shipment,1657.73,0.0,1,False,
2025-07-04,BOM5-726,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,MUMBAI,Shipment,1308.53,0.0,1,False,
2025-07-04,PNQ3-346,PS5_VERTICALSTAND,B0DGTZGCNQ,nan,1,0.0,Cancel,Bengaluru,Cancel,0.0,0.0,0,False,
2025-07-02,BOM7-736,GP10_ONEX4_STARTRC,B0DDXP86FQ,yantralay x Startr c Carrying Case for Insta 360 X4 X5  Portable PU Storage Protective Bag Travel Case for Insta 360 X4 X5 Accessories with Large Capa,1,-1637.0,Refund,Noida,Refund,-1637.0,0.0,0,False,
2025-07-03,BOM5-717,PS5_VERTICALSTAND,B0DGTZGCNQ,yantralay 2 in 1 Vertical Stand for PS 5   PS 5 Slim Consoles Non Slip Base Mount for PS 5 Accessories  for PS5   PS5 Slim Digital   Disc Version,1,899.0,Shipment,Ghaziabad,Shipment,899.0,0.0,1,False,
2025-07-04,BOM7-750,PS10_PS5PORTALCOMBO,B0DF2Z2X1Q,yantralay 6 in 1 Hard Carrying Case with Protective Cover for Play Station 5 Portal  Non Slip Soft Case Cover   Screen Protectors   Thumb Grips for PS,1,2007.9,Shipment,DASUYA,Shipment,2007.9,0.0,1,False,
2025-07-03,IN-148,GP46-L_TUYU,B0FCYK5XW1,yantralay All Aluminium Dual Clamp Mount with 1 4  Ball Head   Heavy Duty Aluminium Bracket for Go Pro 13 12 11  Insta 360 X5 X4 X3  Bike Handlebar  M,1,2599.0,Shipment,SALEM,Shipment,2599.0,0.0,1,False,
2025-07-02,IN-146,ACCASEONEX5,B0FF2D12YN,Yantralay Invisible Magnetic Dive Case for Insta360 X5   60M Waterproof Underwater Housing for Deep Sea   Snorkeling Shots,1,5999.0,Shipment,NAGPUR,Shipment,5999.0,0.0,1,False,
2025-07-04,BOM7-752,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,Civil Lines,Shipment,484.03,0.0,1,False,
2025-07-04,BOM5-730,GP47-SN,B0F91PMBC5,yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1540.08,Shipment,SECUNDERABAD,Shipment,1540.08,0.0,1,False,
2025-07-04,BOM5-729,ACCASEONEX4,B0DZZC8YJV,Yantralay Invisible Dive Case for Insta360 X4   Waterproof Diving Housing Cover  Protective PC Sealed Shell with Bracket for Underwater Photography,1,5484.38,Shipment,BENGALURU,Shipment,5484.38,0.0,1,False,
2025-07-04,BOM7-753,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,BENGALURU,Shipment,484.03,0.0,1,False,
2025-07-04,BOM7-751,CWATCUN_D132-LN,B0D8YFTJ5D,Cwatcun D132 Camera Backpack  Black2  Large  Camera Backpack,1,8999.0,Shipment,AURAIYA,Shipment,8999.0,0.0,1,False,
2025-07-04,BOM7-755,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,AKOLA,Shipment,484.03,0.0,1,False,
2025-07-04,BOM7-754,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,464.63,Shipment,MUMBAI,Shipment,464.63,0.0,1,False,
2025-07-04,PNQ3-347,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,GURUGRAM,Shipment,484.03,0.0,1,False,
2025-07-04,BOM5-728,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,MUMBAI,Shipment,877.85,0.0,1,False,
2025-07-04,BOM7-756,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,NEW DELHI,Shipment,484.03,0.0,1,False,
2025-07-04,PNQ3-348,DR28_RC2COVER_MP,B0CL9TH14Q,STARTRC Mini 4 Pro Sun Hood for DJI RC 2 Controller 3 IN 1 Sunshade Joysticks Screen Protector for DJI Mini 4 Pro Air 3S Air 3 Accessories Anti Scratc,1,1703.32,Shipment,PUNE,Shipment,1703.32,0.0,1,False,
2025-07-04,BOM7-758,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,Kolhapur,Shipment,484.03,0.0,1,False,
2025-07-04,PNQ3-350,PS1,B0BJBL1XBS,nan,1,0.0,Cancel,BULDANA,Cancel,0.0,0.0,0,False,
2025-07-04,NAN,PS10_OLED_GREEN,B0BRY5L26G,nan,1,0.0,Cancel,MUMBAI,Cancel,0.0,0.0,0,False,
2025-07-04,BOM7-757,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,RAJKOT,Shipment,877.85,0.0,1,False,
2025-07-04,BOM5-733,GP46-L_GP46-S_GP25_150CMS_TUYU,B0FCYMLQ95,yantralay Aluminium Dual Clamp Handlebar Mount Kit for Action Cameras   Invisible Selfie Stick Setup   Compatible with Insta 360 X5 X4  Go Pro 13 12 1,1,4649.07,Shipment,Gandhinagar,Shipment,4649.07,0.0,1,False,
2025-07-04,BOM7-759,MS_GP34,B0DG2LBC8V,yantralay Magnetic Neck Mount   2 in 1 Flexible Holder for Phones and Action Cameras   Adjustable Neck Strap  Secure Magnetic Magsaf Mounts  for Gopro,1,1939.03,Shipment,Ahmedabad,Shipment,1939.03,0.0,1,False,
2025-07-04,BOM7-760,PS10_OLED_GREEN,B0BRY5L26G,yantralay Carry Case Pouch Cover Compatible with Nintendo Switch OLED with Game Card Slots for Switch Switch OLED Accessories  Video Game   Green,1,597.52,Shipment,MUMBAI,Shipment,597.52,0.0,1,False,
2025-07-05,BOM5-734,CADEN_K1-GREENN,B06XHF1FNB,Caden Cross Bag Triangle Carry Case for DSLR Sony Canon Rebel Powershot  Nikon Coolpix Kodah Olympus Pentax Sony with 1 Camera 2 Lens Tripod Green,1,2999.0,Shipment,INDORE,Shipment,2999.0,0.0,1,False,
2025-07-05,PNQ3-351,GP47-S,B08RDGDZJG,Taisioner Super Clamp Mount Double Ball Head Adapter Compatible with GoPro AKASO DJI Action or DSLR Camera Accessories,1,1275.55,Shipment,Bengaluru,Shipment,1275.55,0.0,1,False,
2025-07-05,BOM7-763,GP170,B07T4317DM,Yantralay Extendable Monopod Tripod with Mobile Holder for Hero 13 12 11 10  DJI OSMO 3   4  Insta 360   Waterproof Action Camera Mount   Sturdy and D,1,716.83,Shipment,BENGALURU,Shipment,716.83,0.0,1,False,
2025-07-05,BOM7-761,GP250_TRIPOD,B0CN4N2R3Q,Yantralay Bullet Time Handle Universal   360  Rotating Tripod for Insta360 ONE X5 X4 X3 X2  ONE R RS   Perfect for Bullet Time Videos and Action Phot,1,1804.05,Shipment,HUKERI,Shipment,1804.05,0.0,1,False,
2025-07-03,IN-149,GP48-L,B0FDX3LQT2,Yantralay Suction Jaw Clamp Mount Bracket with Ball Head of 360 Degree Rotation for Insta 360 X5 X4 X3,1,1357.03,Shipment,BENGALURU,Shipment,1357.03,0.0,1,False,
2025-07-05,BOM7-762,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,484.03,Shipment,JAIPUR,Shipment,484.03,0.0,1,False,
2025-07-03,BOM5-707,LM17,B0D455L1MN,yantralay Folding Fingers Replacement Magnet Adapter Mount with 1 4 Tripod Connector Port Compatible with Go Pro Hero 13 12 11 11 Mini 10 9 8   Hero M,1,-901.0,Refund,NAVI MUMBAI,Refund,-901.0,0.0,0,False,
2025-07-05,BOM7-765,GP47_NEW,B0DRYJZ6VH,Yantralay 360  Rotatable Camera Bike Mount Clamp Motorcycle Handlebar Pole Aluminium Mount for Insta360 X4 X3  Ace Pro Pro2  Hero13 12 11 10 9 For Os,1,1308.53,Shipment,HUNGUND,Shipment,1308.53,0.0,1,False,
