Invoice Date,Invoice Number,Sku,Asin,Item Description,Quantity,Invoice Amount,Transaction Type,Ship To City,transaction_type,revenue_calc,shipping_loss_calc,units_sold_calc,needs_estimation,month_tag
2025-08-03,NAN,PS1,B0BJBL1XBS,nan,1,0.0,Cancel,FARIDABAD,Cancel,0.0,0.0,0,False,
2025-08-03,PNQ2-393,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,FARIDABAD,Shipment,833.23,0.0,1,False,
2025-08-02,PNQ2-389,GP1620_TLS,B08S7D4LKH,yantralay Upgraded Helmet Chin Strap Mount for Hero 13 12 11 10 9 8 7 6 5  SJCAM  Insta 360   DJI Osmo Action 3   4   Adjustable   Secure Camera Moun,1,1106.77,Shipment,MOHALI,Shipment,1106.77,0.0,1,False,
2025-08-02,PNQ2-392,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,CHANDIGARH,Shipment,833.23,0.0,1,False,
2025-08-02,PNQ2-390,DA24,B078DMT8KR,Yantralay Nylon Universal Drone and Quadcopter Landing Pad   Portable   Foldable   Compatible with DJI  Parrot  Syma  Hubsan  Holy Stone  UDI Drones,1,1502.53,Shipment,Akhnoor,Shipment,1502.53,0.0,1,False,
2025-08-03,PNQ2-394,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1091.68,Shipment,AHMEDABAD,Shipment,1091.68,0.0,1,False,
2025-08-03,PNQ2-395,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,delhi,Shipment,610.13,0.0,1,False,
2025-08-04,PNQ2-396,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,464.07,Shipment,NEW DELHI,Shipment,464.07,0.0,1,False,
2025-08-04,PNQ2-396,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,464.07,Shipment,NEW DELHI,Shipment,464.07,0.0,1,False,
2025-08-04,PNQ2-397,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,833.23,Shipment,NEW DELHI,Shipment,833.23,0.0,1,False,
2025-08-04,PNQ2-400,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,GHAZIABAD,Shipment,484.03,0.0,1,False,
2025-08-04,PNQ2-398,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,GURUGRAM,Shipment,610.13,0.0,1,False,
2025-08-03,PNQ2-395,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,-610.13,Refund,delhi,Refund,-610.13,0.0,0,False,
2025-08-04,PNQ2-399,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,DALHOUSIE,Shipment,1012.68,0.0,1,False,
2025-08-05,PNQ2-402,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1454.03,Shipment,Patna,Shipment,1454.03,0.0,1,False,
2025-08-04,PNQ2-401,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,Haridwar,Shipment,920.53,0.0,1,False,
2025-08-07,PNQ2-405,PS2_YELLOW,B0BL1HQ3C4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,NEW DELHI,Shipment,484.03,0.0,1,False,
2025-08-07,PNQ2-408,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,NEW DELHI,Shipment,484.03,0.0,1,False,
2025-08-06,PNQ2-403,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,DHUBRI,Shipment,920.53,0.0,1,False,
2025-08-06,PNQ2-404,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1454.03,Shipment,Guwahati,Shipment,1454.03,0.0,1,False,
2025-08-08,PNQ2-409,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,BHARATPUR,Shipment,920.53,0.0,1,False,
2025-08-08,PNQ2-411,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,770.18,Shipment,GHAZIABAD,Shipment,770.18,0.0,1,False,
2025-08-08,PNQ2-412,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,949.63,Shipment,MOHALI,Shipment,949.63,0.0,1,False,
2025-08-09,PNQ2-414,S13,B07MG832T8,yantralay Universal 360  Rotating Vertical Mobile Tripod Monopod Mount for Smartphones up to 4 1  Width   Compatible with Samsung  iPhone  Xiaomi  On,1,241.53,Shipment,KANPUR,Shipment,241.53,0.0,1,False,
2025-08-07,PNQ2-407,PS2_BLACK,B0BL1CYSW6,nan,1,0.0,Cancel,PORBANDAR,Cancel,0.0,0.0,0,False,
2025-08-09,PNQ2-415,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,NOIDA,Shipment,920.53,0.0,1,False,
2025-08-08,PNQ2-410,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,JODHPUR,Shipment,798.31,0.0,1,False,
2025-08-09,PNQ2-417,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,484.03,Shipment,Gurugram,Shipment,484.03,0.0,1,False,
2025-08-09,PNQ2-413,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,969.03,Shipment,Meerut,Shipment,969.03,0.0,1,False,
2025-08-09,PNQ2-416,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,RISHIKESH,Shipment,1012.68,0.0,1,False,
2025-08-10,PNQ2-418,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,LUCKNOW,Shipment,1012.68,0.0,1,False,
2025-08-10,PNQ2-420,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,770.18,Shipment,GHAZIABAD,Shipment,770.18,0.0,1,False,
2025-08-10,PNQ2-419,ACCASEONEX5,B0FF2D12YN,Yantralay Invisible Magnetic Dive Case for Insta360 X5   60M Waterproof Underwater Housing for Deep Sea   Snorkeling Shots,1,5819.03,Shipment,Singaperumal Koil  Chennai,Shipment,5819.03,0.0,1,False,
2025-08-11,PNQ2-422,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,Bengaluru,Shipment,920.53,0.0,1,False,
2025-08-05,PNQ2-402,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,-1454.03,Refund,Patna,Refund,-1454.03,0.0,0,False,
2025-08-12,PNQ2-423,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,KHAMMAM,Shipment,1012.68,0.0,1,False,
2025-08-12,PNQ2-425,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,NEW DELHI,Shipment,1012.68,0.0,1,False,
2025-08-12,PNQ2-424,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,484.03,Shipment,NEW DELHI,Shipment,484.03,0.0,1,False,
2025-08-12,PNQ2-426,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Go Pro Hero 13 12 11 10 9 Insta 360 X3 DJ I Action 3 Action Camera Accessories,1,1842.03,Shipment,Najafgarh,Shipment,1842.03,0.0,1,False,
2025-08-12,PNQ2-427,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,610.13,Shipment,BHOPAL,Shipment,610.13,0.0,1,False,
2025-08-12,PNQ2-429,PS10_OLED_YELLOW,B0BRY5GJ5Y,yantralay Carry Case Pouch Cover Compatible with Nintendo Switch OLED with Game Card Slots for Switch Switch OLED Accessories  Video Game   Yellow,1,629.53,Shipment,NEW DELHI,Shipment,629.53,0.0,1,False,
2025-08-10,PNQ2-421,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,UDAIPUR,Shipment,1012.68,0.0,1,False,
2025-08-09,PNQ2-413,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,-969.03,Refund,Meerut,Refund,-969.03,0.0,0,False,
2025-08-13,PNQ2-433,ACCASEYTG9,B08NF6HMG6,nan,1,0.0,Cancel,LUCKNOW,Cancel,0.0,0.0,0,False,
2025-08-13,PNQ2-434,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,949.63,Shipment,New Delhi,Shipment,949.63,0.0,1,False,
2025-08-12,PNQ2-428,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,PIMPRI CHINCHWAD,Shipment,1012.68,0.0,1,False,
2025-08-13,PNQ2-430,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,2,928.14,Shipment,NEW DELHI,Shipment,928.14,0.0,2,False,
2025-08-14,PNQ2-436,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,770.18,Shipment,NEW DELHI,Shipment,770.18,0.0,1,False,
2025-08-13,PNQ2-431,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,BENGALURU,Shipment,1012.68,0.0,1,False,
2025-08-14,PNQ2-439,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,949.63,Shipment,New Delhi,Shipment,949.63,0.0,1,False,
2025-08-14,PNQ2-438,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,762.24,Shipment,PALAMPUR,Shipment,762.24,0.0,1,False,
2025-08-14,PNQ2-437,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,920.53,Shipment,NEW DELHI,Shipment,920.53,0.0,1,False,
2025-08-13,PNQ2-435,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,1012.68,Shipment,BENGALURU,Shipment,1012.68,0.0,1,False,
2025-08-16,PNQ2-442,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,969.03,Shipment,AHMEDABAD,Shipment,969.03,0.0,1,False,
2025-08-16,PNQ2-440,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,GHAZIABAD,Shipment,484.03,0.0,1,False,
2025-08-16,PNQ2-441,PS10_OLEDCOMBO_YELLOW,B0DJFL8DBY,yantralay 4 in 1 Carrying Case Pouch with Protective Cover for Nintendo Switch OLED  Non Slip Soft Case Cover  Screen Protectors   Thumb Grips for Swi,1,1163.03,Shipment,NOIDA,Shipment,1163.03,0.0,1,False,
2025-08-16,PNQ2-444,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,New Delhi,Shipment,798.31,0.0,1,False,
2025-08-12,PNQ2-427,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,-610.13,Refund,BHOPAL,Refund,-610.13,0.0,0,False,
2025-08-17,PNQ2-445,DR_STRAP-1133202,B0CNLDVL42,STARTRC Lanyard Neck Strap for DJI RC Controller  Adjustable for Mini 4 Pro Air 3 Mini 3 Mavic 3 Remote Controller Accessories  Grey,1,1565.58,Shipment,GURUGRAM,Shipment,1565.58,0.0,1,False,
2025-08-17,PNQ2-446,PS2_BLACK,B0BL1CYSW6,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,2,890.94,Shipment,GURUGRAM,Shipment,890.94,0.0,2,False,
2025-08-17,PNQ2-449,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,LUCKNOW,Shipment,873.97,0.0,1,False,
2025-08-17,PNQ2-447,PS2_BLUE,B0BL1H24P4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,PATIALA,Shipment,484.03,0.0,1,False,
2025-08-17,PNQ2-448,ACCASEONEX5,B0FF2D12YN,Yantralay Invisible Magnetic Dive Case for Insta360 X5   60M Waterproof Underwater Housing for Deep Sea   Snorkeling Shots,1,5673.53,Shipment,CHENNAI,Shipment,5673.53,0.0,1,False,
2025-08-17,PNQ2-451,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,Alipurduar,Shipment,798.31,0.0,1,False,
2025-08-18,PNQ2-452,GP49,B0D456N4QM,nan,1,0.0,Cancel,GUWAHATI,Cancel,0.0,0.0,0,False,
2025-08-10,PNQ2-421,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,-1012.68,Refund,UDAIPUR,Refund,-1012.68,0.0,0,False,
2025-08-18,PNQ2-453,PS10_OLEDCOMBO_YELLOW,B0DJFL8DBY,yantralay 4 in 1 Carrying Case Pouch with Protective Cover for Nintendo Switch OLED  Non Slip Soft Case Cover  Screen Protectors   Thumb Grips for Swi,1,1104.83,Shipment,CHANDIGARH,Shipment,1104.83,0.0,1,False,
2025-08-16,PNQ2-444,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,-798.31,Refund,New Delhi,Refund,-798.31,0.0,0,False,
2025-08-17,PNQ2-450,ACCASEONEX5,B0FF2D12YN,Yantralay Invisible Magnetic Dive Case for Insta360 X5   60M Waterproof Underwater Housing for Deep Sea   Snorkeling Shots,1,5673.53,Shipment,CHENNAI,Shipment,5673.53,0.0,1,False,
2025-08-19,PNQ2-455,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,LADWA,Shipment,877.85,0.0,1,False,
2025-08-19,PNQ2-456,PS2_YELLOW,B0BL1HQ3C4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,484.03,Shipment,GURUGRAM,Shipment,484.03,0.0,1,False,
2025-08-14,PNQ2-437,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,-920.53,Refund,NEW DELHI,Refund,-920.53,0.0,0,False,
2025-08-20,PNQ2-457,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,Zakir nagar West   New Delhi,Shipment,877.85,0.0,1,False,
2025-08-20,PNQ2-458,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,NEW DELHI,Shipment,877.85,0.0,1,False,
2025-08-21,PNQ2-459,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,LUDHIANA,Shipment,873.97,0.0,1,False,
2025-08-21,PNQ2-460,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Insta 360 X5 X4 X3  Go Pro Hero 13 12 11 10 9  D J I Action 5 Pro  4 3 Action Camera,1,1795.47,Shipment,BENGALURU,Shipment,1795.47,0.0,1,False,
2025-08-21,PNQ2-461,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Insta 360 X5 X4 X3  Go Pro Hero 13 12 11 10 9  D J I Action 5 Pro  4 3 Action Camera,1,1795.47,Shipment,BENGALURU,Shipment,1795.47,0.0,1,False,
2025-08-22,PNQ2-463,GP29L,B08RXBFBG9,yantralay Windshield Car Suction Cup Mount for Hero 10 9 8  SJCAM  Osmo Action 3   4  Insta 360   Flexible  Multi Angle Adjustable   Mount for Smartph,1,579.09,Shipment,GURUGRAM,Shipment,579.09,0.0,1,False,
2025-08-22,PNQ2-464,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,969.03,Shipment,BENGALURU,Shipment,969.03,0.0,1,False,
2025-08-21,PNQ2-462,DA24,B078DMT8KR,Yantralay Nylon Universal Drone and Quadcopter Landing Pad   Portable   Foldable   Compatible with DJI  Parrot  Syma  Hubsan  Holy Stone  UDI Drones,1,1502.53,Shipment,DELHI,Shipment,1502.53,0.0,1,False,
2025-08-22,PNQ2-465,HC10_RS4_STARTRC,B0DB1TBXN1,yantralay ABS Hard Storage Carrying Flight Waterproof Case for DJI Gimbal Stabilizer Accessories  Black,1,5528.03,Shipment,PINDRA,Shipment,5528.03,0.0,1,False,
2025-08-22,PNQ2-466,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,RANCHI,Shipment,798.31,0.0,1,False,
2025-08-24,PNQ2-468,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,969.03,Shipment,CHENNAI,Shipment,969.03,0.0,1,False,
2025-08-24,PNQ2-469,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,MUMBAI,Shipment,873.97,0.0,1,False,
2025-08-24,PNQ2-470,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,RAICHUR,Shipment,873.97,0.0,1,False,
2025-08-26,PNQ2-471,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,484.03,Shipment,MEERUT,Shipment,484.03,0.0,1,False,
2025-08-27,PNQ2-474,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,936.05,Shipment,KHUNTI,Shipment,936.05,0.0,1,False,
2025-08-26,PNQ2-472,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,ALLAHABAD,Shipment,873.97,0.0,1,False,
2025-08-27,PNQ2-476,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,Pune,Shipment,873.97,0.0,1,False,
2025-08-27,PNQ2-473,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,TONK,Shipment,873.97,0.0,1,False,
2025-08-24,PNQ2-468,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,-969.03,Refund,CHENNAI,Refund,-969.03,0.0,0,False,
2025-08-28,PNQ2-477,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,DEHRADUN,Shipment,798.31,0.0,1,False,
2025-08-28,PNQ2-478,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,877.85,Shipment,GHAZIABAD,Shipment,877.85,0.0,1,False,
2025-08-28,PNQ2-480,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,KASARAGOD,Shipment,873.97,0.0,1,False,
2025-08-28,PNQ2-479,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,936.05,Shipment,NEW DELHI,Shipment,936.05,0.0,1,False,
2025-08-28,PNQ2-481,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Insta 360 X5 X4 X3  Go Pro Hero 13 12 11 10 9  D J I Action 5 Pro  4 3 Action Camera,1,1795.47,Shipment,GURUGRAM,Shipment,1795.47,0.0,1,False,
